station,name,latitude,longitude,elevation,date,year,textmonth,prcp,tmax,tmin,resevoirstorage
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/9/2017,2017,March,0.02,51,34,4031347
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/10/2017,2017,March,0,54,39,4031347
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/11/2017,2017,March,0,60,33,4031347
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/14/2017,2017,March,NULL,64,29,4031347
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/15/2017,2017,March,0,69,36,4031347
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/16/2017,2017,March,0.25,55,34,4031347
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/17/2017,2017,March,0,56,33,4031347
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/18/2017,2017,March,0.43,62,34,4031347
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/20/2017,2017,March,NULL,59,42,4031347
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/22/2017,2017,March,2.05,52,37,4031347
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/23/2017,2017,March,0.14,49,26,4031347
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/24/2017,2017,March,0.6,52,27,4031347
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/25/2017,2017,March,0.25,39,30,4031347
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/27/2017,2017,March,NULL,51,29,4031347
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/28/2017,2017,March,0,48,30,4031347
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/29/2017,2017,March,0,53,36,4031347
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/30/2017,2017,March,0.2,56,34,4031347
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/13/2017,2017,April,1,45,31,4262821
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/14/2017,2017,April,0.23,48,22,4262821
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/16/2017,2017,April,NULL,59,25,4262821
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/17/2017,2017,April,0.35,53,34,4262821
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/20/2017,2017,April,NULL,57,32,4262821
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/21/2017,2017,April,0,52,28,4262821
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/22/2017,2017,April,0.03,66,34,4262821
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/26/2017,2017,April,NULL,57,17,4262821
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/27/2017,2017,April,0,57,17,4262821
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/28/2017,2017,April,0,57,18,4262821
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/29/2017,2017,April,0,53,16,4262821
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/30/2017,2017,April,0,67,34,4262821
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/3/2017,2017,May,0,73,22,4353084
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/4/2017,2017,May,0,81,22,4353084
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/5/2017,2017,May,0,81,42,4353084
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/6/2017,2017,May,0.13,67,34,4353084
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/7/2017,2017,May,0.02,57,33,4353084
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/9/2017,2017,May,NULL,68,36,4353084
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/10/2017,2017,May,0,68,36,4353084
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/11/2017,2017,May,0,77,45,4353084
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/12/2017,2017,May,0.12,59,30,4353084
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/13/2017,2017,May,0,55,30,4353084
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/14/2017,2017,May,0,56,35,4353084
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/21/2017,2017,May,0,77,25,4353084
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/24/2017,2017,May,0,90,45,4353084
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/27/2017,2017,May,0,77,38,4353084
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/31/2017,2017,May,0.1,88,47,4353084
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/1/2017,2017,June,0.02,67,50,4211498
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/3/2017,2017,June,0,79,48,4211498
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/8/2017,2017,June,0.52,76,36,4211498
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/9/2017,2017,June,0.01,53,36,4211498
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/10/2017,2017,June,0,64,36,4211498
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/11/2017,2017,June,0.1,58,36,4211498
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/14/2017,2017,June,0,68,35,4211498
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/15/2017,2017,June,0,74,38,4211498
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/21/2017,2017,June,0,96,39,4211498
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/22/2017,2017,June,0,84,59,4211498
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/23/2017,2017,June,0,86,44,4211498
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/24/2017,2017,June,0,89,40,4211498
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/28/2017,2017,June,0,93,31,4211498
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/29/2017,2017,June,0,82,40,4211498
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,7/1/2017,2017,July,0,NULL,NULL,3941688
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,7/14/2017,2017,July,0,NULL,NULL,3941688
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,7/26/2017,2017,July,0,NULL,NULL,3941688
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,8/4/2017,2017,August,0,NULL,NULL,3626594
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,8/5/2017,2017,August,0,91,57,3626594
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,8/6/2017,2017,August,0,84,54,3626594
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,8/7/2017,2017,August,0.15,89,55,3626594
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,8/8/2017,2017,August,0,92,55,3626594
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,8/9/2017,2017,August,0,87,53,3626594
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,8/10/2017,2017,August,0,89,54,3626594
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,8/11/2017,2017,August,0,75,54,3626594
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,8/13/2017,2017,August,NULL,87,54,3626594
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,8/14/2017,2017,August,0,84,58,3626594
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,8/16/2017,2017,August,NULL,83,48,3626594
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,8/17/2017,2017,August,0,87,53,3626594
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,8/18/2017,2017,August,0,84,51,3626594
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,8/23/2017,2017,August,0.2,90,52,3626594
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,8/25/2017,2017,August,0,88,51,3626594
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,8/27/2017,2017,August,0,90,53,3626594
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,8/30/2017,2017,August,0,94,53,3626594
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/21/2018,2018,January,0,32,19,3349127
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/22/2018,2018,January,0.14,35,30,3349127
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/23/2018,2018,January,0,37,26,3349127
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/24/2018,2018,January,0.16,43,27,3349127
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/25/2018,2018,January,0.6,43,26,3349127
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/26/2018,2018,January,0,43,26,3349127
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/27/2018,2018,January,0,35,28,3349127
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/28/2018,2018,January,0,43,26,3349127
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/29/2018,2018,January,0,45,29,3349127
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/30/2018,2018,January,0,51,26,3349127
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/31/2018,2018,January,0,53,29,3349127
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/1/2018,2018,February,0,58,26,3413598
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/2/2018,2018,February,0,58,26,3413598
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/3/2018,2018,February,0,60,26,3413598
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/4/2018,2018,February,0,60,26,3413598
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/5/2018,2018,February,0,56,26,3413598
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/6/2018,2018,February,0,53,29,3413598
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/7/2018,2018,February,0,58,30,3413598
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/8/2018,2018,February,0,60,26,3413598
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/9/2018,2018,February,0,61,32,3413598
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/10/2018,2018,February,0,63,32,3413598
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/11/2018,2018,February,0,45,20,3413598
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/12/2018,2018,February,0,41,26,3413598
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/13/2018,2018,February,0,48,16,3413598
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/14/2018,2018,February,0,47,21,3413598
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/15/2018,2018,February,0,41,26,3413598
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/16/2018,2018,February,0,63,16,3413598
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/17/2018,2018,February,0,63,16,3413598
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/26/2018,2018,February,0,32,19,3413598
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/27/2018,2018,February,0,36,19,3413598
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/28/2018,2018,February,0,35,21,3413598
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/1/2019,2019,January,0,41,20,2911539
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/2/2019,2019,January,0,49,22,2911539
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/3/2019,2019,January,0,45,26,2911539
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/4/2019,2019,January,0,49,31,2911539
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/5/2019,2019,January,0.87,41,31,2911539
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/6/2019,2019,January,0.72,34,31,2911539
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/7/2019,2019,January,0.07,38,29,2911539
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/8/2019,2019,January,1.75,43,34,2911539
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/9/2019,2019,January,1.52,44,40,2911539
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/10/2019,2019,January,0.08,46,36,2911539
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/11/2019,2019,January,0,49,35,2911539
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/12/2019,2019,January,0,53,30,2911539
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/13/2019,2019,January,0,53,28,2911539
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/14/2019,2019,January,0,49,28,2911539
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/15/2019,2019,January,0.51,38,33,2911539
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/16/2019,2019,January,1.87,NULL,NULL,2911539
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/23/2019,2019,January,0,56,38,2911539
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/24/2019,2019,January,0,50,28,2911539
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/25/2019,2019,January,0,54,27,2911539
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/26/2019,2019,January,0,54,27,2911539
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/27/2019,2019,January,0,58,30,2911539
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/28/2019,2019,January,0,56,30,2911539
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/29/2019,2019,January,0,60,31,2911539
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/30/2019,2019,January,0,58,29,2911539
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,1/31/2019,2019,January,0,63,28,2911539
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/1/2019,2019,February,1.31,47,37,3947653
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/2/2019,2019,February,0.72,43,37,3947653
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/3/2019,2019,February,0.09,42,34,3947653
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/4/2019,2019,February,0.26,35,25,3947653
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/5/2019,2019,February,0,35,22,3947653
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/6/2019,2019,February,0,39,21,3947653
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/7/2019,2019,February,0.01,39,18,3947653
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/8/2019,2019,February,0,36,26,3947653
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/9/2019,2019,February,0.26,35,18,3947653
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/10/2019,2019,February,0,37,15,3947653
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/11/2019,2019,February,0.02,32,20,3947653
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/12/2019,2019,February,1.4,32,28,3947653
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/13/2019,2019,February,1.86,38,30,3947653
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/14/2019,2019,February,1.37,42,31,3947653
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/15/2019,2019,February,0.25,33,29,3947653
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/16/2019,2019,February,0.1,40,27,3947653
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/17/2019,2019,February,0.03,37,25,3947653
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/18/2019,2019,February,0,38,24,3947653
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/19/2019,2019,February,0,42,21,3947653
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/20/2019,2019,February,0.15,39,24,3947653
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/21/2019,2019,February,0.05,35,16,3947653
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/22/2019,2019,February,0,42,11,3947653
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/23/2019,2019,February,0,37,24,3947653
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/24/2019,2019,February,0.32,35,32,3947653
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/25/2019,2019,February,2.27,37,32,3947653
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/26/2019,2019,February,3.55,38,33,3947653
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/27/2019,2019,February,1.57,42,30,3947653
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,2/28/2019,2019,February,0.01,41,24,3947653
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/1/2019,2019,March,0,43,33,4027772
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/2/2019,2019,March,0.13,43,33,4027772
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/3/2019,2019,March,0,49,34,4027772
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/4/2019,2019,March,0.01,46,31,4027772
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/5/2019,2019,March,0.42,39,32,4027772
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/6/2019,2019,March,1.4,48,32,4027772
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/7/2019,2019,March,0,43,32,4027772
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/8/2019,2019,March,0.01,44,28,4027772
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/9/2019,2019,March,0.18,36,30,4027772
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/10/2019,2019,March,0.02,47,28,4027772
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/11/2019,2019,March,0,54,24,4027772
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/12/2019,2019,March,0.04,45,29,4027772
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/13/2019,2019,March,0,47,27,4027772
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/14/2019,2019,March,0,54,22,4027772
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/15/2019,2019,March,0,61,25,4027772
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/16/2019,2019,March,0,63,26,4027772
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/17/2019,2019,March,0,67,31,4027772
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/18/2019,2019,March,0,67,28,4027772
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/19/2019,2019,March,0,67,33,4027772
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/20/2019,2019,March,0.33,46,35,4027772
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/21/2019,2019,March,0,55,29,4027772
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/22/2019,2019,March,0.08,42,35,4027772
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/23/2019,2019,March,0.09,46,30,4027772
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/24/2019,2019,March,0,50,26,4027772
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/25/2019,2019,March,1.24,43,32,4027772
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/26/2019,2019,March,0.05,47,29,4027772
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/27/2019,2019,March,0.95,49,31,4027772
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/28/2019,2019,March,0.74,39,32,4027772
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/29/2019,2019,March,0,51,30,4027772
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/30/2019,2019,March,0,60,27,4027772
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,3/31/2019,2019,March,0,64,28,4027772
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/1/2019,2019,April,0.12,53,42,4223154
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/2/2019,2019,April,0.17,52,41,4223154
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/3/2019,2019,April,0.01,53,39,4223154
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/4/2019,2019,April,1.04,49,39,4223154
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/5/2019,2019,April,0.77,50,41,4223154
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/6/2019,2019,April,0.35,47,38,4223154
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/7/2019,2019,April,0.24,52,47,4223154
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/8/2019,2019,April,0.46,55,38,4223154
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/9/2019,2019,April,0,51,37,4223154
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/10/2019,2019,April,0,56,35,4223154
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/11/2019,2019,April,0.01,51,38,4223154
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/12/2019,2019,April,0,58,37,4223154
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/13/2019,2019,April,0,69,32,4223154
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/14/2019,2019,April,0,55,37,4223154
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/15/2019,2019,April,0.2,46,32,4223154
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/16/2019,2019,April,0,61,33,4223154
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/17/2019,2019,April,0,69,33,4223154
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/18/2019,2019,April,0,80,37,4223154
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/19/2019,2019,April,0.06,75,40,4223154
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/20/2019,2019,April,0.1,53,40,4223154
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/21/2019,2019,April,0,63,39,4223154
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/22/2019,2019,April,0,72,37,4223154
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/23/2019,2019,April,0,78,47,4223154
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/24/2019,2019,April,0,78,50,4223154
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/25/2019,2019,April,0,82,42,4223154
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/26/2019,2019,April,0,75,49,4223154
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/27/2019,2019,April,0,71,41,4223154
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/28/2019,2019,April,0,66,39,4223154
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/29/2019,2019,April,0,69,36,4223154
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,4/30/2019,2019,April,0,61,33,4223154
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/1/2019,2019,May,0,68,28,4476827
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/2/2019,2019,May,0,71,32,4476827
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/3/2019,2019,May,0,76,35,4476827
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/4/2019,2019,May,0,77,36,4476827
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/5/2019,2019,May,0,80,38,4476827
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,5/6/2019,2019,May,0,77,38,4476827
