STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,Year,YearMonth,TextMonth,PRCP,TMAX,TMIN
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/29/1972,1972,6,June,0,93,61
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,6/30/1972,1972,6,June,0,92,59
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,7/1/1972,1972,7,July,0,92,58
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,7/2/1972,1972,7,July,0,91,55
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,7/3/1972,1972,7,July,0,89,53
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,7/4/1972,1972,7,July,0,89,54
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,7/5/1972,1972,7,July,0,86,52
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,7/6/1972,1972,7,July,0,83,47
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,7/7/1972,1972,7,July,0,83,47
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,7/8/1972,1972,7,July,0,77,56
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,7/9/1972,1972,7,July,0,77,51
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,7/10/1972,1972,7,July,0,82,47
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,7/11/1972,1972,7,July,0,85,55
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,7/12/1972,1972,7,July,0,94,54
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,7/13/1972,1972,7,July,0,91,53
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,7/14/1972,1972,7,July,0,96,63
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,7/15/1972,1972,7,July,0,98,68
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,7/16/1972,1972,7,July,0,98,62
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,7/17/1972,1972,7,July,0,97,55
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,7/18/1972,1972,7,July,0,83,53
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,7/19/1972,1972,7,July,0,81,45
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,7/20/1972,1972,7,July,0,77,47
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,7/21/1972,1972,7,July,0,77,47
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,7/22/1972,1972,7,July,0,83,45
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,7/23/1972,1972,7,July,0,81,49
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,7/24/1972,1972,7,July,0,81,47
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,7/25/1972,1972,7,July,0,81,45
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,7/26/1972,1972,7,July,0,81,47
